j,base,n,k_human,sil_human,k_gmm,sil_gmm,k_dbscan,sil_dbscan,k_H_s0,sil_H_s0,ari_H_s0,k_H_s1,sil_H_s1,ari_H_s1,k_H_s2,sil_H_s2,ari_H_s2,k_R_gmm,sil_R_gmm,ari_R_gmm,k_R_dbscan,sil_R_dbscan,ari_R_dbscan,k_R_shuffle,sil_R_shuffle,ari_R_shuffle
21294,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.42807739224560587,2,0.467277586086515,9,0.6895941852145598,4.0,0.3707087064971771,0.7685404892359463,4.0,0.38249918063339206,0.8194913747110083,4.0,0.4225609165441643,0.7670058918050349,8.0,0.09753493500833076,0.4513210339550293,4.0,0.4094915147231156,0.6434658166916022,2.0,0.46970754426660133,0.3952988752685454
21308,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,4.0,0.26453915362525016,0.7622282608695652,3.0,0.48831893495398065,0.8202824133504493,3.0,0.6443316798728668,1.0,6.0,0.3268605842694511,0.5692307692307693,3.0,0.293441222627887,0.4890510948905109,2.0,0.15458357591166833,0.21671018276762402
21309,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.2975073383637502,8,0.41181654415281255,1,,4.0,0.3065446781549276,0.2071219919321185,4.0,0.32837275441826064,0.1542634580609264,4.0,0.315788305154509,0.21455146754857377,9.0,0.30670707474338443,0.18636003172085647,3.0,0.37968439680319693,0.26070038910505844,2.0,0.05653700408484326,-0.020853282264070693
21319,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.3468107680518694,7,0.42048053002816743,2,0.3468107680518694,4.0,0.31691182474423096,0.31459958605317623,4.0,0.2593186332659656,0.28260869565217395,4.0,0.44160702497744514,0.16902204635387227,10.0,-0.0896511491602097,0.01943462897526502,2.0,0.3108513523997207,0.6830530401034929,2.0,0.1251716505661936,0.07862407862407861
21328,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.46172462356758925,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.48275862068965525,3.0,0.15271217086380115,0.3778801843317972,3.0,0.34311769160201855,0.6762589928057554,7.0,0.21444735151584,0.2731277533039647,2.0,0.577077725279484,0.39893143365983974,2.0,-0.001535426431292234,-0.0819234194122885
21334,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,4.0,0.5438151247175966,0.8020735155513666,4.0,0.37105618294096776,0.9293563579277865,4.0,0.37105618294096776,0.9293563579277865,9.0,0.1985492696808803,0.2913385826771654,2.0,0.4025306767965293,0.15621986499517843,2.0,-0.03900260268628616,-0.07929515418502202
21341,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,3,0.18564082990811553,7,0.42048053002816743,2,0.3468107680518694,4.0,0.15889283971143764,0.0741482965931864,3.0,0.26094222505824266,0.2594043887147336,3.0,0.2633696932599551,0.1423570595099183,9.0,0.06761125746329429,0.014084507042253532,3.0,0.3289471545604271,0.3158298198543503,2.0,0.2622816893021409,0.1690647482014388
21351,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.4225609165441643,2,0.467277586086515,9,0.6895941852145598,4.0,0.4225609165441643,1.0,4.0,0.41891270466184466,0.8636635609881187,4.0,0.4225609165441643,1.0,8.0,0.09753493500833076,0.5677519790666092,4.0,0.3827034148636371,0.6429989675164801,2.0,0.4792686176360704,0.41634554490516623
21361,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,0.2616343827366379,1,,3,0.37352842568677297,4.0,0.340871954269134,0.2166466137942764,4.0,0.35762750651120956,0.23010807803621766,4.0,0.2779435586411278,0.31920521653543305,1.0,,0.0,4.0,0.20979627667783507,0.2117851973603513,2.0,0.06324315526167909,-0.06442318348047721
21370,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.32287561519375646,8,0.3224844024675161,3,0.6443316798728668,4.0,0.5084003253629061,0.47594330205629864,4.0,0.5505846140513749,0.3317422434367542,3.0,0.5323709459510785,0.4690781796966161,9.0,0.1985492696808803,0.18674698795180722,1.0,,0.0,2.0,0.14376587479353725,0.017985611510791304
21379,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.3674257470099914,8,0.42427543967368275,4,0.4647149523205244,4.0,0.28609033757860486,0.8797801694527135,4.0,0.302458524684715,0.8017241379310345,4.0,0.2938242338853955,0.838727931190584,6.0,0.18542016930644523,0.2849576271186441,3.0,0.05580570074974536,0.11219763252702006,2.0,0.004186380681463708,0.04400209533787323
21382,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,4.0,0.23833786333626886,0.2723404255319149,4.0,-0.037621790346068204,0.4667274384685506,4.0,-0.0281250534573244,0.6511627906976745,7.0,0.29066590985695206,0.10215482841181164,3.0,0.2952953683987201,-0.0819234194122885,2.0,0.16690006349060424,0.09569377990430619
21383,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.3064895458602994,1,,2,0.12888205544791959,4.0,0.30490441176902355,0.6013939410768334,4.0,0.24532676962485153,0.7400092368714173,4.0,0.273512619770367,0.8720793455595359,7.0,0.24913092573750092,0.37630969449652585,3.0,0.1398986162833704,0.05084685135836034,2.0,0.05937676464956141,0.06305254021153248
21387,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,0.3228315051020618,1,,3,0.37352842568677297,4.0,0.3313463973001836,0.5245831779683587,3.0,0.42614471601185977,0.3381855111712932,3.0,0.3455037183029585,0.6058732612055642,1.0,,0.0,5.0,0.21148624248769915,0.4068659909336321,2.0,0.11310236969268511,0.07774618377731216
21392,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,4,0.13755668877920327,7,0.42048053002816743,2,0.3468107680518694,4.0,0.148156046292401,0.5714285714285714,3.0,0.3721166386470369,0.1452145214521452,3.0,0.41350819060448846,0.20795107033639146,8.0,0.01637585815640552,0.1646090534979424,3.0,0.24011228368301354,0.06299212598425201,2.0,0.2651162611551578,0.04800000000000003
21407,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,0.30057380078150786,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.580229015327126,4.0,0.3227511282422294,0.655727081259981,4.0,0.3462131522854019,0.6227407335576127,1.0,,0.0,4.0,0.20979627667783507,0.5485808286003985,2.0,0.24032805811920208,0.28515287275013756
21410,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.3150203264109094,1,,2,0.12888205544791959,4.0,0.29171700232026715,0.5944140608692022,4.0,0.2933255313675633,0.8527001584743122,4.0,0.30490870516462654,0.7334377340505209,7.0,0.21309857790902761,0.5848469921802845,4.0,-0.025549541359677,0.02868507690550128,2.0,0.0674618652027102,-0.032610810600459235
21428,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.3468107680518694,7,0.42048053002816743,2,0.3468107680518694,4.0,0.148156046292401,0.15210688591983554,3.0,0.3721166386470369,0.11605532170775709,3.0,0.41350819060448846,0.325626204238921,8.0,0.01637585815640552,-0.007520746887966827,3.0,0.24011228368301354,0.5620022753128555,2.0,0.2651162611551578,-0.09293680297397763
21436,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.44195700734112914,8,0.36641621587983275,3,0.9210809893518893,4.0,0.23776895620128974,0.52,4.0,0.5717892355785582,0.7457627118644068,3.0,0.25024503414574467,0.14715719063545152,7.0,0.29066590985695206,0.4230769230769231,3.0,0.2952953683987201,0.6762589928057554,2.0,0.018238886808044686,0.051724137931034454
21458,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.3924478797701613,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.4444444444444444,3.0,0.44195700734112914,0.5871559633027523,3.0,0.4223795231533976,0.13373860182370823,7.0,0.21444735151584,0.05660377358490567,2.0,0.577077725279484,0.3023255813953488,2.0,0.004737759655601442,0.0707964601769912
21461,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.3677215024081712,8,0.42427543967368275,4,0.4647149523205244,4.0,0.280069175747647,0.7181940938178829,4.0,0.4132201286033231,0.7594363938369895,4.0,0.4132201286033231,0.7594363938369895,8.0,0.27465788093222554,0.31586113002042204,4.0,0.1647646666526789,0.2299710556496095,2.0,0.19530962230791435,0.17776569720032614
21466,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,0.18605558205188302,1,,3,0.37352842568677297,4.0,0.340871954269134,0.2763024528684371,4.0,0.3218281605317908,0.43037653667412684,4.0,0.32147941200989955,0.4640618799564119,1.0,,0.0,4.0,0.28130494101878206,0.2553940773627977,2.0,0.1441516331283737,0.01427895235089931
21472,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.22317166788525974,1,,2,0.12888205544791959,4.0,0.32128405401339255,0.46134381393345536,4.0,0.3675305903107835,0.27501887971667405,4.0,0.3616107080591244,0.294743508549715,7.0,0.24913092573750092,0.3533686691992372,1.0,,0.0,2.0,0.18711381676685016,0.07433021939437787
21473,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.17903182358901118,2,0.467277586086515,9,0.6895941852145598,4.0,0.35900029222713686,0.33273070917906156,4.0,0.36959684542017784,0.31660769661616645,4.0,0.37963523616996014,0.33949730213389007,8.0,0.09753493500833076,0.19478667233112826,4.0,0.3697013276527659,0.36626198083067096,2.0,0.05639298071192359,0.017259655021039193
21490,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,0.30708334405992704,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.3463584492366692,4.0,0.33028532274257205,0.31947851036963093,4.0,0.35110244903135757,0.3146667376845077,1.0,,0.0,5.0,0.17758608824315558,0.3888539147145555,2.0,0.275695766936696,0.3395254006909441
21497,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.2935502052417808,8,0.42427543967368275,4,0.4647149523205244,4.0,0.30359397837083224,0.6492128678986995,4.0,0.37272647739380543,0.4257950530035336,4.0,0.2938242338853955,0.7272882222600988,4.0,0.20110339561856924,-0.015748031496062992,2.0,0.3754756004341923,0.08290924512298559,2.0,0.19793719600878273,0.2658959537572254
21501,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,4.0,0.23776895620128974,0.2723404255319149,4.0,0.41724549153399604,0.2723404255319149,3.0,0.10589973785967619,0.6908734052993131,7.0,0.29066590985695206,0.10215482841181164,3.0,0.19645880880658076,-0.134453781512605,2.0,0.11003659306936653,-0.04651162790697674
21510,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,4,0.29816535804838934,8,0.41181654415281255,1,,4.0,0.3254477404360244,0.23654283548142535,3.0,0.25143721705374966,0.4363876071193145,3.0,0.13298627023353093,0.4513847967000589,9.0,0.30670707474338443,0.2820276497695852,3.0,0.32801732818643287,0.15103838892385146,2.0,0.10802939348232879,0.4522328999434709
21516,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.289611160711119,2,0.467277586086515,9,0.6895941852145598,4.0,0.4225609165441643,0.49183690913753314,4.0,0.4635129837700852,0.507404181184669,4.0,0.41702708888798307,0.4432460416756547,8.0,0.09753493500833076,0.28683848121188277,4.0,0.3827034148636371,0.3694655281467426,2.0,0.025866070333875533,0.10300167606277616
21527,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.27533462292626787,1,,2,0.12888205544791959,4.0,0.2905216417651928,0.4466993468722757,4.0,0.25888360641387825,0.5343762865376699,4.0,0.3616107080591244,0.5597869507323568,7.0,0.13703887162191883,0.3191401009391171,1.0,,0.0,2.0,0.04895552686960065,0.19768309362954367
21531,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,4.0,0.26453915362525016,0.7622282608695652,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,6.0,0.3268605842694511,0.5692307692307693,3.0,0.2621114248128063,0.44350222599109607,2.0,0.1980221260155627,0.30616740088105726
21536,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.4635129837700852,2,0.467277586086515,9,0.6895941852145598,4.0,0.40612499980984934,0.5452961672473867,4.0,0.41891270466184466,0.6968641114982578,4.0,0.4225609165441643,0.5803245139599473,1.0,,0.0,5.0,0.19269771152309864,0.4162640901771336,2.0,0.3308256019039003,0.2900015795293002
21540,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,4,0.27917302774879027,8,0.41181654415281255,1,,4.0,0.3254477404360244,0.22245866753969554,4.0,0.21369434367250134,0.30808448652585574,3.0,0.25914662152550133,0.3619313141553669,9.0,0.30670707474338443,0.19234856535600425,3.0,0.32801732818643287,0.21335230948376246,2.0,0.12585867113138918,0.20788121073672183
21546,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,3,0.40365017966947103,1,,2,0.12888205544791959,4.0,0.2627807291874123,0.43172212402981636,4.0,0.3173675996702754,0.5245418265931218,3.0,0.3847617608204582,0.41459144663975134,9.0,0.07105986466690066,0.11611748156357901,5.0,0.23209447921112467,0.3486847200351086,2.0,0.2192169218397169,0.37120020407295606
21547,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,0.340745272225486,1,,3,0.37352842568677297,4.0,0.36596719410188977,0.43744090765836746,4.0,0.3503965457406233,0.29551733357098303,4.0,0.3592065075121111,0.3321428571428572,1.0,,0.0,4.0,0.23669614775659426,0.2857142857142857,2.0,0.20495644478023606,0.46264562045246715
21552,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,3,0.3593898613396507,8,0.42427543967368275,4,0.4647149523205244,4.0,0.2711963763533801,0.40798010380622834,4.0,0.4132201286033231,0.6092088472990217,3.0,0.40135808935208234,0.8650269946010797,8.0,0.27465788093222554,0.26698450536352797,4.0,0.25681461612533263,0.15597391670172486,2.0,0.16881677409346263,-0.036246186972905096
21564,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.3816642324179874,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.18803418803418806,3.0,0.32615675039124076,0.051724137931034454,3.0,0.4223795231533976,0.21965317919075145,6.0,0.32030603743668545,0.07303370786516854,2.0,0.577077725279484,0.5921450151057401,2.0,0.17887115096670278,0.048338368580060416
21569,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.3108513523997207,7,0.42048053002816743,2,0.3468107680518694,4.0,0.13592353462709225,0.21495327102803743,3.0,0.12099869964820704,0.02390438247011956,3.0,0.41350819060448846,0.22457200402819735,8.0,0.01637585815640552,0.02353966870095902,3.0,0.11889943569469709,0.4994040524433849,2.0,0.12381264798471889,-0.08910891089108895
21578,e8770f4c-e648-4512-9529-b68de18f7703,30,2,0.45298818809552927,2,0.467277586086515,9,0.6895941852145598,4.0,0.38596608787764175,0.3694173825918267,4.0,0.42807739224560587,0.36473334683565894,4.0,0.37963523616996014,0.4065990280501321,8.0,0.09453587515187376,0.25558312655086846,4.0,0.3827034148636371,0.48177930946454783,2.0,0.17199969569486748,0.007520703058982561
21579,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.3278560230415636,8,0.42427543967368275,4,0.4647149523205244,4.0,0.2903675770150326,0.31991294885745375,4.0,0.3758431860459918,0.3882544861337684,4.0,0.4132201286033231,0.17776569720032614,8.0,0.3091312520705784,0.2303463441451347,4.0,0.25681461612533263,0.34156937279391797,2.0,0.050962253312675385,-0.0016025641025641634
21584,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,2,0.41207521017237314,1,,3,0.37352842568677297,4.0,0.36596719410188977,0.304500292226768,4.0,0.39097861700797426,0.2674973230799182,3.0,0.37759882516711096,0.3682065217391305,1.0,,0.0,4.0,0.28130494101878206,0.34926506375936917,2.0,0.20041825428351348,-0.011984021304926842
21595,f54baffc-bc26-4c4d-b940-824d08daf230,15,2,0.4994931121380126,8,0.3224844024675161,3,0.6443316798728668,4.0,0.26453915362525016,0.5364238410596026,3.0,0.48831893495398065,0.6534653465346535,3.0,0.6443316798728668,0.6145374449339207,6.0,0.3268605842694511,0.3,3.0,0.293441222627887,0.1557017543859649,2.0,0.12679315366681718,0.16122004357298472
21601,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.09090909090909093,3.0,0.2882876098228955,0.3661971830985915,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.3024403474719831,0.5921450151057401
21609,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,2,0.41207521017237314,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.34850404444011307,4.0,0.39097861700797426,0.2674973230799182,3.0,0.3643075522959493,0.43636010865347297,1.0,,0.0,4.0,0.2869610551032632,0.3868016351956395,2.0,0.17232231763533631,-0.02058319039451117
21622,f54baffc-bc26-4c4d-b940-824d08daf230,15,2,0.030359050468502412,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,-0.025390625000000014,4.0,0.5505846140513749,-0.03932584269662917,3.0,0.6443316798728668,-0.025390625000000014,9.0,0.1985492696808803,-0.0015527950310558949,3.0,0.13416379325191558,-0.09353507565336996,2.0,0.1642006135095281,-0.04477611940298518
21625,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.19308430355801237,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.35897435897435903,3.0,0.342478911698758,0.48275862068965514,3.0,0.4223795231533976,0.5664739884393064,7.0,0.21444735151584,0.03361344537815125,3.0,0.3604458639935722,-0.09329446064139939,2.0,0.1071739233600375,0.28571428571428564
21628,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,2,0.3768347638941881,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.08710413042768606,4.0,0.341506356199957,0.13440646904343553,4.0,0.34849354266180194,0.0900662378253348,1.0,,0.0,4.0,0.2906187254999339,0.13577983398972318,2.0,0.14758022918001998,0.00960307298335467
21640,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,2,0.10197560871805068,1,,2,0.12888205544791959,4.0,0.29470465092515596,-0.013853904282115886,4.0,0.37216441597876354,-0.015233949945593003,4.0,0.326138972412585,-0.025011165698972763,7.0,0.24913092573750092,0.00037757221068531236,2.0,0.09949467879184365,-0.0344827586206898,2.0,0.19056506714150742,0.4354838709677422
21645,f54baffc-bc26-4c4d-b940-824d08daf230,15,2,0.030359050468502412,8,0.3224844024675161,3,0.6443316798728668,4.0,0.5438151247175966,0.05575539568345324,4.0,0.3429339818914121,-0.02179836512261582,4.0,0.37105618294096776,-0.03595080416272466,9.0,0.1985492696808803,-0.0015527950310558949,3.0,0.1736378009064973,0.20096852300242124,2.0,-0.006467641451105701,-0.04477611940298518
21649,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.34464977950585124,7,0.42048053002816743,2,0.3468107680518694,4.0,0.13592353462709225,0.3684210526315789,3.0,0.13828553439997995,0.22279792746113994,3.0,0.41350819060448846,0.8062015503875969,9.0,0.06761125746329429,0.1935483870967742,3.0,0.11889943569469709,0.027431421446384073,2.0,0.17794312927344177,0.17085427135678397
21656,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,2,0.3520490819203115,1,,2,0.12888205544791959,4.0,0.32928749330660645,0.1922075668170774,4.0,0.3193226916535354,0.16910540611583277,4.0,0.3193226916535354,0.16910540611583277,7.0,0.21309857790902761,0.1367849414070475,3.0,-0.012806998216330256,-0.0854898336414044,2.0,0.03335897060851525,0.04863139305848001
21658,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.4152765711659573,8,0.41181654415281255,1,,4.0,0.3254477404360244,0.23925982036576132,4.0,0.19422519305054547,0.29729141738279125,4.0,0.16461133515429263,0.19535237267890107,11.0,0.17916747784287576,0.10693301997649823,3.0,0.3583148883053003,0.05930245351523822,2.0,0.1515821124837771,0.32750801902444415
21660,e8770f4c-e648-4512-9529-b68de18f7703,30,2,0.2894980354235131,2,0.467277586086515,9,0.6895941852145598,4.0,0.37518977277153664,0.09336313185847375,4.0,0.38789653020241166,0.056725893556499166,4.0,0.3707087064971771,0.07151646033699119,8.0,0.09753493500833076,0.03562572900654271,4.0,0.3697013276527659,-0.0069884254203974715,2.0,0.14447802608070243,0.5213611356381173
21674,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,4,0.391061983378708,7,0.42048053002816743,2,0.3468107680518694,4.0,0.14143023962401577,0.287719298245614,3.0,-0.0012834191046506183,0.49498997995991983,3.0,0.41350819060448846,0.4716981132075471,9.0,-0.0610855266041859,0.10708661417322834,2.0,0.23686452740191377,0.06422018348623851,2.0,0.12381264798471889,-0.04587155963302756
21679,f54baffc-bc26-4c4d-b940-824d08daf230,15,4,0.37105618294096776,8,0.3224844024675161,3,0.6443316798728668,4.0,0.5084003253629061,0.8006644518272426,3.0,0.6443316798728668,0.9293563579277865,3.0,0.6443316798728668,0.9293563579277865,9.0,0.1985492696808803,0.26439232409381663,3.0,0.13416379325191558,0.05569007263922518,2.0,0.018104573847735218,-0.002055498458376149
21682,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,5,0.5817626090980442,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.6031746031746031,3.0,0.44195700734112914,0.5945945945945946,3.0,0.4223795231533976,0.5081967213114754,7.0,0.21444735151584,0.39024390243902446,2.0,0.577077725279484,0.15647921760391198,2.0,0.030368703923158213,0.20560747663551404
21685,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,6,0.39593926064363655,1,,2,0.12888205544791959,4.0,0.3173675996702754,0.3806025694961328,4.0,0.3331511562934699,0.40662373505059796,3.0,0.3359573393990706,0.27433858986054993,7.0,0.18582005969283236,0.37407383544874684,4.0,0.22826909173415016,0.2240153859018313,2.0,-0.0165934464146053,-0.00011046748458633045
21686,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,6,0.292752115624553,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.35993545567620266,4.0,0.39097861700797426,0.37410991714137753,4.0,0.35559161223810865,0.4192406043543846,1.0,,0.0,4.0,0.18621468454621315,0.39098399332147654,2.0,0.10516034891602528,0.1919976163600213
21687,e8770f4c-e648-4512-9529-b68de18f7703,30,5,0.5124426022586799,2,0.467277586086515,9,0.6895941852145598,4.0,0.37963523616996014,0.6081762298320191,4.0,0.36959684542017784,0.5680515070950384,4.0,0.37963523616996014,0.6081762298320191,8.0,0.09753493500833076,0.36624643058334466,4.0,0.3827034148636371,0.47617833312082963,2.0,0.049875143303967986,0.10559242260356065
21701,e8770f4c-e648-4512-9529-b68de18f7703,30,6,0.3266923503939605,2,0.467277586086515,9,0.6895941852145598,4.0,0.40612499980984934,0.5617233603607926,4.0,0.4591225199091246,0.6063089302463346,4.0,0.38708881755118246,0.4631485412450017,1.0,,0.0,5.0,0.19269771152309864,0.39341010048734204,2.0,-0.0074876844684705875,0.14236181929430963
21703,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,5,0.47784652123221016,7,0.42048053002816743,2,0.3468107680518694,4.0,0.31691182474423096,0.36761097479366495,3.0,0.28659856151732704,0.15704967385850477,3.0,0.38908973072061814,0.32483924743986664,11.0,0.003266078085800624,0.2149532710280374,2.0,0.2524856577650496,0.18804920913884007,2.0,0.23455397646441803,0.11423550087873462
21707,f54baffc-bc26-4c4d-b940-824d08daf230,15,4,0.5505846140513749,8,0.3224844024675161,3,0.6443316798728668,4.0,0.26453915362525016,0.8504273504273504,3.0,0.6443316798728668,0.904891304347826,3.0,0.6443316798728668,0.904891304347826,6.0,0.3268605842694511,0.65,3.0,0.2621114248128063,0.3335521996060407,2.0,0.1980221260155627,0.2273730684326711
21712,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,6,0.49997227771956404,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.6666666666666666,3.0,0.44195700734112914,0.5116279069767442,3.0,0.4223795231533976,0.4335664335664336,7.0,0.21444735151584,0.4545454545454546,2.0,0.577077725279484,0.12903225806451613,2.0,0.030368703923158213,0.062499999999999986
21717,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,8,0.30797958189409175,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.39824823478107574,4.0,0.3462131522854019,0.4054601221663235,4.0,0.35559161223810865,0.382595543361649,1.0,,0.0,4.0,0.20979627667783507,0.3105886865425953,2.0,0.22482789798606287,0.09062180393238416
21733,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.4223795231533976,8,0.36641621587983275,3,0.9210809893518893,4.0,0.37027477084204036,0.48275862068965525,3.0,0.4223795231533976,1.0,3.0,0.46172462356758925,0.3778801843317972,7.0,0.21444735151584,0.14096916299559473,2.0,0.577077725279484,0.39893143365983974,2.0,0.321557882083356,0.1649484536082474
21735,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.23144821666261997,7,0.42048053002816743,2,0.3468107680518694,4.0,0.14143023962401577,0.0392156862745098,4.0,0.26816346887221343,-0.018276762402088777,3.0,0.39202535988776116,-0.010362694300518097,8.0,0.15223598408060832,0.09395973154362415,3.0,0.24011228368301354,0.015151515151515098,2.0,0.25417645409937195,0.732824427480916
21737,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,4,0.2507088020363254,8,0.41181654415281255,1,,4.0,0.3254477404360244,0.3999097608662957,3.0,0.25143721705374966,0.3265064986215045,3.0,0.11740899180489221,0.2543703175169461,9.0,0.30670707474338443,0.17166212534059946,3.0,0.32801732818643287,0.0939892081817041,2.0,0.17024881530522162,0.13082343043432537
21750,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,0.32907037770510306,1,,3,0.37352842568677297,4.0,0.3529102228754698,0.3097659630623055,4.0,0.39097861700797426,0.3434792945580014,4.0,0.38547157399152554,0.3184753734798821,1.0,,0.0,4.0,0.20979627667783507,0.21718521900550894,2.0,0.1744641257911243,0.37854471535584727
21753,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,3,0.2970333477427757,8,0.42427543967368275,4,0.4647149523205244,4.0,0.30359397837083224,0.24889310562934852,4.0,0.34022179978942707,0.26627465265129835,4.0,0.4132201286033231,0.2902581357447032,8.0,0.27465788093222554,0.27235534774985387,4.0,0.23479157472639542,0.6652133291809406,2.0,0.16881677409346263,0.18624461979913914
21759,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,3,0.2586619422438139,7,0.42048053002816743,2,0.3468107680518694,4.0,0.31691182474423096,0.3771732460625895,4.0,0.3130604646871469,0.4785143597495142,3.0,0.2633696932599551,0.2811296534017972,11.0,0.003266078085800624,-0.028818443804034585,2.0,0.2524856577650496,-0.008896797153024879,2.0,0.2586906289518215,0.020887728459530023
21762,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,5,0.30955586264515167,8,0.41181654415281255,1,,4.0,0.3254477404360244,0.47450302506482284,4.0,0.29486539996538885,0.5343873517786562,4.0,0.2818189059759265,0.5253827558420628,9.0,0.30670707474338443,0.3254437869822485,3.0,0.32801732818643287,0.27356624917600525,2.0,0.05251365986449084,0.13488901536710302
21770,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,0.21953259427828486,1,,3,0.37352842568677297,4.0,0.36596719410188977,0.194445460865747,4.0,0.37148865840006756,0.2227987144358646,4.0,0.39097861700797426,0.17942003803228493,1.0,,0.0,4.0,0.2572022040333462,0.21978765703650438,2.0,0.1424803835299913,-0.020053687036159777
