trial,agent,k,sil
20021,dbscan,1,
20022,human,2,0.21946617576628472
20022,gmm,8,0.36901405786813773
20022,dbscan,5,0.3761462634265349
20023,human,4,0.3684194297421374
20023,gmm,1,
20023,dbscan,5,0.3127332228622638
20024,human,2,0.3782152671227612
20024,gmm,8,0.3618331591602254
20024,dbscan,4,0.6361145763694069
20025,human,2,0.3283565988839461
20025,gmm,8,0.4629110079924554
20025,dbscan,4,0.6376286111759258
20026,human,2,0.13286757970624094
20026,gmm,8,0.1764587343188977
20026,dbscan,1,
20027,human,2,0.41408032169707404
20027,gmm,7,0.41383916988116054
20027,dbscan,7,0.2968799907871945
20028,human,4,0.34850048136468553
20028,gmm,1,
20028,dbscan,1,
20029,human,2,0.35611625320124557
20029,gmm,8,0.2268396540761116
20029,dbscan,1,
20030,human,2,0.6274418680760143
20030,gmm,8,0.2541787464769895
20030,dbscan,3,0.5983035144857154
20031,human,2,0.21486061978274126
20031,gmm,8,0.27378580651216583
20031,dbscan,4,0.6976565449294931
20032,human,2,0.4272441467076045
20032,gmm,1,
20032,dbscan,7,0.15553712996968883
20033,human,2,0.4413323712494702
20033,gmm,8,0.3892827778810225
20033,dbscan,6,0.3749837386128673
20034,human,2,0.25667196668468995
20034,gmm,8,0.47711887022021243
20034,dbscan,3,0.2151765223733977
20035,human,4,0.32095160026944414
20035,gmm,1,
20035,dbscan,4,0.2494233727840936
20036,human,2,0.27371036590376185
20036,gmm,8,0.33216596406146603
20036,dbscan,2,0.1676087672262985
20037,human,3,0.3793668941442382
20037,gmm,2,0.5084190736730574
20037,dbscan,10,0.3122080105465206
20038,human,2,0.47936221583338645
20038,gmm,1,
20038,dbscan,13,0.4411574452742846
20039,human,2,0.44865341075147275
20039,gmm,7,0.35998962890167857
20039,dbscan,2,0.14134003761741115
20040,human,2,0.22360053560067783
20040,gmm,8,0.10645946299859359
20040,dbscan,2,0.31781281284144763
20041,human,2,0.448563435195521
20041,gmm,1,
20041,dbscan,4,0.31217425023605666
20042,human,2,0.467106663730718
20042,gmm,8,0.25537479528681467
20042,dbscan,4,0.5168514391285018
20043,human,4,0.3259988415693017
20043,gmm,1,
20043,dbscan,10,0.5050324528639097
20044,human,2,0.41333901496685066
20044,gmm,8,0.4497582449614434
20044,dbscan,6,0.40489335189054154
20045,human,2,0.2815927773200755
20045,gmm,8,0.2800594536364459
20045,dbscan,2,0.028907271545995452
20046,human,2,0.4281546351200157
20046,gmm,8,0.21240622087334698
20046,dbscan,1,
20047,human,3,0.3435958590721965
20047,gmm,8,0.36901405786813773
20047,dbscan,5,0.3761462634265349
20048,human,3,0.295095326622726
20048,gmm,7,0.35998962890167857
20048,dbscan,2,0.14134003761741115
20049,human,2,0.577077725279484
20049,gmm,8,0.36641621587983275
20049,dbscan,4,0.3793660171080533
20050,human,2,0.4310508878071658
20050,gmm,8,0.41181654415281255
20050,dbscan,1,
20051,human,3,0.394722280326269
20051,gmm,8,0.3892827778810225
20051,dbscan,6,0.3749837386128673
20052,human,2,0.4299252167897289
20052,gmm,8,0.33216596406146603
20052,dbscan,2,0.1676087672262985
20053,human,2,0.4152625173279913
20053,gmm,8,0.47409783625815766
20053,dbscan,5,0.4153336740669677
20054,human,2,0.4082293831195337
20054,gmm,8,0.48103562380359066
20054,dbscan,8,0.5601012928261464
20055,human,3,0.6033139659419982
20055,gmm,8,0.315785373329594
20055,dbscan,4,0.5925424728757434
20056,human,3,0.2311986065736808
20056,gmm,8,0.46909417482119736
20056,dbscan,5,0.35964300447429615
20057,human,2,0.5048096952100042
20057,gmm,8,0.4629110079924554
20057,dbscan,4,0.6376286111759258
20058,human,2,0.46972608666161014
20058,gmm,8,0.2800594536364459
20058,dbscan,2,0.028907271545995452
20059,human,2,0.41819976739248493
20059,gmm,8,0.1764587343188977
20059,dbscan,1,
20060,human,4,0.4101930931729569
20060,gmm,1,
20060,dbscan,5,0.25001774478351807
20061,human,3,0.31095437978969775
20061,gmm,1,
20061,dbscan,3,0.28514417814493426
20062,human,2,0.46739887304119077
20062,gmm,1,
20062,dbscan,13,0.4411574452742846
20063,human,2,0.40756647232021725
20063,gmm,8,0.47711887022021243
20063,dbscan,3,0.2151765223733977
20064,human,2,0.4362536284482682
20064,gmm,1,
20064,dbscan,5,0.3127332228622638
20065,human,2,0.41434060162706493
20065,gmm,1,
20065,dbscan,6,0.2007451274969363
20066,human,3,0.43488069980933836
20066,gmm,2,0.5084190736730574
20066,dbscan,10,0.3122080105465206
20067,human,2,0.3089953677863737
20067,gmm,1,
20067,dbscan,11,0.5103020154481417
20068,human,2,0.47835978169180793
20068,gmm,8,0.34681609569205735
20068,dbscan,1,
20069,human,3,0.22377641735919354
20069,gmm,1,
20069,dbscan,7,0.25614991394562686
20070,human,4,0.3639040391282431
20070,gmm,7,0.41383916988116054
20070,dbscan,7,0.2968799907871945
20071,human,2,0.39966435713343057
20071,gmm,1,
20071,dbscan,8,0.5301665326556435
20072,human,2,0.4672775860865151
20072,gmm,2,0.4672775860865151
20072,dbscan,10,0.3827624031689932
20073,human,2,0.44319441584722086
20073,gmm,2,0.45687190864576444
20073,dbscan,10,0.33775231955228074
20074,human,2,0.4352094393345693
20074,gmm,8,0.41181654415281255
20074,dbscan,1,
20075,human,2,0.6084622564107512
20075,gmm,8,0.4854280401923078
20075,dbscan,5,0.41192148521366845
20076,human,3,0.30842445387014095
20076,gmm,1,
20076,dbscan,5,0.3127332228622638
20077,human,2,0.45305503116118345
20077,gmm,8,0.47409783625815766
20077,dbscan,5,0.4153336740669677
20078,human,2,0.2869841631953543
20078,gmm,8,0.46909417482119736
20078,dbscan,5,0.35964300447429615
20079,human,3,0.3932226741381699
20079,gmm,8,0.2268396540761116
20079,dbscan,1,
20080,human,3,0.6443316798728668
20080,gmm,8,0.3224844024675161
20080,dbscan,3,0.6443316798728668
20081,human,2,0.4316095588540307
20081,gmm,8,0.27378580651216583
20081,dbscan,4,0.6976565449294931
20082,human,4,0.2915779161643453
20082,gmm,7,0.41383916988116054
20082,dbscan,7,0.2968799907871945
20083,human,2,0.34464977950585124
20083,gmm,7,0.42048053002816743
20083,dbscan,2,0.3468107680518694
20084,human,2,0.2843989451603733
20084,gmm,8,0.21240622087334698
20084,dbscan,1,
20085,human,3,0.37140698255298954
20085,gmm,8,0.36901405786813773
20085,dbscan,5,0.3761462634265349
20086,human,3,0.35202088808943416
20086,gmm,1,
20086,dbscan,5,0.19469245700237778
20087,human,3,0.5933793754399388
20087,gmm,8,0.3674288906039226
20087,dbscan,5,0.48712800898114705
20088,human,2,0.47936221583338645
20088,gmm,1,
20088,dbscan,13,0.4411574452742846
20089,human,3,0.42492719054780864
20089,gmm,8,0.47711887022021243
20089,dbscan,3,0.2151765223733977
20090,human,2,0.39848840243506534
20090,gmm,8,0.33216596406146603
20090,dbscan,2,0.1676087672262985
20091,human,3,0.33229896610821374
20091,gmm,1,
20091,dbscan,7,0.15553712996968883
20092,human,4,0.3930897775603382
20092,gmm,8,0.311294944133682
20092,dbscan,4,0.3332529741431673
20093,human,3,0.3656533304436839
20093,gmm,1,
20093,dbscan,6,0.2007451274969363
20094,human,3,0.369153672105679
20094,gmm,8,0.4252183365256392
20094,dbscan,7,0.28272031657392455
20095,human,2,0.4451059536988332
20095,gmm,8,0.2800594536364459
20095,dbscan,2,0.028907271545995452
20096,human,2,0.4295728532314793
20096,gmm,1,
20096,dbscan,8,0.5301665326556435
20097,human,2,0.38476490266004565
20097,gmm,8,0.391142968296422
20097,dbscan,3,0.11787876231126716
20098,human,3,0.3811010455764059
20098,gmm,1,
20098,dbscan,2,0.12888205544791959
20099,human,3,0.38946726692690986
20099,gmm,7,0.5473991894604074
20099,dbscan,7,0.48655127480442195
20100,human,3,0.5030439770410258
20100,gmm,8,0.4497582449614434
20100,dbscan,6,0.40489335189054154
20101,human,3,0.3558990958271524
20101,gmm,1,
20101,dbscan,12,0.5132316011450816
20102,human,2,0.5402635936403479
20102,gmm,8,0.3674288906039226
20102,dbscan,5,0.48712800898114705
20103,human,2,0.4524115364431745
20103,gmm,8,0.4497582449614434
20103,dbscan,6,0.40489335189054154
20104,human,2,0.05087962189792308
20104,gmm,8,0.33779716799515996
20104,dbscan,5,0.4706866209886451
20105,human,2,0.47427827791956767
20105,gmm,8,0.25537479528681467
20105,dbscan,4,0.5168514391285018
20106,human,2,0.41819976739248493
20106,gmm,8,0.1764587343188977
20106,dbscan,1,
20107,human,2,0.27569219056041827
20107,gmm,8,0.10645946299859359
20107,dbscan,2,0.31781281284144763
20108,human,2,0.6274418680760143
20108,gmm,8,0.2541787464769895
20108,dbscan,3,0.5983035144857154
20109,human,2,0.2815927773200755
20109,gmm,8,0.2800594536364459
20109,dbscan,2,0.028907271545995452
20110,human,2,0.38804261561342673
20110,gmm,8,0.391142968296422
20110,dbscan,3,0.11787876231126716
20111,human,2,0.19517862083029627
20111,gmm,8,0.41181654415281255
20111,dbscan,1,
20112,human,2,0.4316095588540307
20112,gmm,8,0.27378580651216583
20112,dbscan,4,0.6976565449294931
20113,human,2,0.5239000984623989
20113,gmm,7,0.5473991894604074
20113,dbscan,7,0.48655127480442195
20114,human,2,0.39313329794626406
20114,gmm,8,0.2268396540761116
20114,dbscan,1,
20115,human,4,0.5438151247175966
20115,gmm,8,0.3224844024675161
20115,dbscan,3,0.6443316798728668
20116,human,2,0.11527863610726677
20116,gmm,1,
20116,dbscan,9,0.4302236704918843
20117,human,2,0.33985660452168787
20117,gmm,1,
20117,dbscan,8,0.5301665326556435
20118,human,4,0.37192934291040736
20118,gmm,2,0.45687190864576444
20118,dbscan,10,0.33775231955228074
20119,human,2,0.4032470591774016
20119,gmm,1,
20119,dbscan,12,0.5132316011450816
20120,human,2,0.35464127955285873
20120,gmm,1,
20120,dbscan,10,0.5050324528639097
20121,human,2,0.1494899300920058
20121,gmm,1,
20121,dbscan,5,0.19469245700237778
20122,human,2,0.3353463047359961
20122,gmm,1,
20122,dbscan,4,0.2494233727840936
20123,human,2,0.48603697525693584
20123,gmm,2,0.4672775860865151
20123,dbscan,10,0.3827624031689932
20124,human,2,0.21760197264447662
20124,gmm,8,0.4252183365256392
20124,dbscan,7,0.28272031657392455
20125,human,2,0.425838251177052
20125,gmm,8,0.34681609569205735
20125,dbscan,1,
20126,human,2,0.27832738662853307
20126,gmm,1,
20126,dbscan,5,0.25001774478351807
20127,human,2,0.34828923697146563
20127,gmm,1,
20127,dbscan,7,0.25614991394562686
20128,human,2,0.2263387200215101
20128,gmm,1,
20128,dbscan,8,0.41936541024204904
20129,human,2,0.5235421355853522
20129,gmm,8,0.311294944133682
20129,dbscan,4,0.3332529741431673
20130,human,2,0.3037857333866644
20130,gmm,7,0.42048053002816743
20130,dbscan,2,0.3468107680518694
20131,human,2,0.39313329794626406
20131,gmm,8,0.2268396540761116
20131,dbscan,1,
20132,human,2,0.28468545608880635
20132,gmm,7,0.5473991894604074
20132,dbscan,7,0.48655127480442195
20133,human,2,0.18301768141132616
20133,gmm,2,0.45687190864576444
20133,dbscan,10,0.33775231955228074
20134,human,2,0.28331238287249083
20134,gmm,8,0.48103562380359066
20134,dbscan,8,0.5601012928261464
20135,human,2,0.4524115364431745
20135,gmm,8,0.4497582449614434
20135,dbscan,6,0.40489335189054154
20136,human,2,0.25728964335768
20136,gmm,1,
20136,dbscan,11,0.5103020154481417
20137,human,2,0.45516002840786296
20137,gmm,1,
20137,dbscan,4,0.31217425023605666
20138,human,2,0.2323485489946485
20138,gmm,8,0.33216596406146603
20138,dbscan,2,0.1676087672262985
20139,human,2,0.23350243357323422
20139,gmm,1,
20139,dbscan,13,0.4411574452742846
20140,human,2,0.4413323712494702
20140,gmm,8,0.3892827778810225
20140,dbscan,6,0.3749837386128673
20141,human,2,0.45422763024353474
20141,gmm,1,
20141,dbscan,7,0.15553712996968883
20142,human,2,0.5039080624372523
20142,gmm,2,0.5084190736730574
20142,dbscan,10,0.3122080105465206
20143,human,2,0.19983457824446565
20143,gmm,8,0.36901405786813773
20143,dbscan,5,0.3761462634265349
20144,human,2,0.48611196256098516
20144,gmm,1,
20144,dbscan,3,0.28514417814493426
20145,human,2,0.4460192888764991
20145,gmm,1,
20145,dbscan,2,0.12888205544791959
20146,human,2,0.34373861457642135
20146,gmm,8,0.10645946299859359
20146,dbscan,2,0.31781281284144763
20147,human,2,0.2437085309436841
20147,gmm,8,0.3674288906039226
20147,dbscan,5,0.48712800898114705
20148,human,2,0.5048096952100042
20148,gmm,8,0.4629110079924554
20148,dbscan,4,0.6376286111759258
20149,human,2,0.49938494895618024
20149,gmm,1,
20149,dbscan,5,0.19469245700237778
20150,human,2,0.554004737709732
20150,gmm,8,0.315785373329594
20150,dbscan,4,0.5925424728757434
20151,human,2,0.36062304532379574
20151,gmm,1,
20151,dbscan,7,0.25614991394562686
20152,human,2,0.3506814638297987
20152,gmm,8,0.42427543967368275
20152,dbscan,5,0.3237586808878782
20153,human,2,0.4165118107705128
20153,gmm,1,
20153,dbscan,4,0.2494233727840936
20154,human,2,0.4316095588540307
20154,gmm,8,0.27378580651216583
20154,dbscan,4,0.6976565449294931
20155,human,2,0.38804261561342673
20155,gmm,8,0.391142968296422
20155,dbscan,3,0.11787876231126716
20156,human,2,0.3335409337088376
20156,gmm,8,0.41181654415281255
20156,dbscan,1,
20157,human,2,0.3937182289879097
20157,gmm,1,
20157,dbscan,5,0.25001774478351807
20158,human,2,0.4004302722283921
20158,gmm,8,0.47409783625815766
20158,dbscan,5,0.4153336740669677
20159,human,2,0.44865341075147275
20159,gmm,7,0.35998962890167857
20159,dbscan,2,0.14134003761741115
20160,human,2,0.41819976739248493
20160,gmm,8,0.1764587343188977
20160,dbscan,1,
20161,human,2,0.35611625320124557
20161,gmm,8,0.2268396540761116
20161,dbscan,1,
20162,human,2,0.27371036590376185
20162,gmm,8,0.33216596406146603
20162,dbscan,2,0.1676087672262985
20163,human,2,0.28206521477439517
20163,gmm,8,0.3618331591602254
20163,dbscan,4,0.6361145763694069
20164,human,2,0.24917486172579834
20164,gmm,8,0.315785373329594
20164,dbscan,4,0.5925424728757434
20165,human,2,0.2437085309436841
20165,gmm,8,0.3674288906039226
20165,dbscan,5,0.48712800898114705
20166,human,2,0.2871151294329682
20166,gmm,7,0.42048053002816743
20166,dbscan,2,0.3468107680518694
20167,human,2,0.6274418680760143
20167,gmm,8,0.2541787464769895
20167,dbscan,3,0.5983035144857154
20168,human,2,0.18383841198029346
20168,gmm,8,0.21240622087334698
20168,dbscan,1,
20169,human,2,0.3281243761373656
20169,gmm,8,0.46909417482119736
20169,dbscan,5,0.35964300447429615
20170,human,4,0.2873852765083325
20170,gmm,8,0.2800594536364459
20170,dbscan,2,0.028907271545995452
20171,human,4,0.4359379166764291
20171,gmm,7,0.5473991894604074
20171,dbscan,7,0.48655127480442195
20172,human,2,0.23987728900595137
20172,gmm,2,0.5084190736730574
20172,dbscan,10,0.3122080105465206
20173,human,2,0.2180794800688668
20173,gmm,1,
20173,dbscan,11,0.5103020154481417
20174,human,2,0.5107235999121043
20174,gmm,3,0.483838592824444
20174,dbscan,10,0.47255255287704134
20175,human,2,0.2005300792475847
20175,gmm,8,0.34681609569205735
20175,dbscan,1,
20176,human,2,0.5235421355853522
20176,gmm,8,0.311294944133682
20176,dbscan,4,0.3332529741431673
20177,human,2,0.22600842152390438
20177,gmm,8,0.47711887022021243
20177,dbscan,3,0.2151765223733977
20178,human,2,0.34021824099974407
20178,gmm,8,0.42427543967368275
20178,dbscan,5,0.3237586808878782
20179,human,2,0.42650935544881446
20179,gmm,1,
20179,dbscan,5,0.3127332228622638
20180,human,2,0.4077444463837312
20180,gmm,1,
20180,dbscan,12,0.5132316011450816
20181,human,2,0.23350243357323422
20181,gmm,1,
20181,dbscan,13,0.4411574452742846
20182,human,2,0.35527451361684986
20182,gmm,1,
20182,dbscan,10,0.5050324528639097
20183,human,2,0.1443347017854203
20183,gmm,1,
20183,dbscan,5,0.19469245700237778
20184,human,2,0.4948806587053752
20184,gmm,1,
20184,dbscan,9,0.4302236704918843
20185,human,2,0.22770130309865982
20185,gmm,8,0.4252183365256392
20185,dbscan,7,0.28272031657392455
20186,human,2,0.10925020376126124
20186,gmm,8,0.27378580651216583
20186,dbscan,4,0.6976565449294931
20187,human,2,0.25378088707725555
20187,gmm,8,0.36901405786813773
20187,dbscan,5,0.3761462634265349
20188,human,2,0.5048096952100042
20188,gmm,8,0.4629110079924554
20188,dbscan,4,0.6376286111759258
20189,human,2,0.3181336843865774
20189,gmm,8,0.46909417482119736
20189,dbscan,5,0.35964300447429615
20190,human,2,0.4071045234285726
20190,gmm,7,0.41383916988116054
20190,dbscan,7,0.2968799907871945
20191,human,2,0.22117466858272458
20191,gmm,2,0.4672775860865151
20191,dbscan,10,0.3827624031689932
20192,human,2,0.4152625173279913
20192,gmm,8,0.47409783625815766
20192,dbscan,5,0.4153336740669677
20193,human,2,0.36880564202296373
20193,gmm,1,
20193,dbscan,5,0.25001774478351807
20194,human,2,0.14724955625970193
20194,gmm,2,0.45687190864576444
20194,dbscan,10,0.33775231955228074
20195,human,2,0.1796866381150043
20195,gmm,8,0.3224844024675161
20195,dbscan,3,0.6443316798728668
20196,human,2,0.3477116228470354
20196,gmm,1,
20196,dbscan,11,0.5103020154481417
20197,human,2,0.17886193533683573
20197,gmm,8,0.41181654415281255
20197,dbscan,1,
20198,human,2,0.554004737709732
20198,gmm,8,0.315785373329594
20198,dbscan,4,0.5925424728757434
20199,human,2,0.4176983740337119
20199,gmm,8,0.48103562380359066
20199,dbscan,8,0.5601012928261464
20200,human,2,0.4825644374241707
20200,gmm,7,0.5473991894604074
20200,dbscan,7,0.48655127480442195
20201,human,2,0.41207521017237314
20201,gmm,1,
20201,dbscan,4,0.2494233727840936
20202,human,2,0.19329861634830087
20202,gmm,8,0.311294944133682
20202,dbscan,4,0.3332529741431673
20203,human,2,0.2726255782908111
20203,gmm,1,
20203,dbscan,6,0.2007451274969363
20204,human,2,0.1943465516545258
20204,gmm,1,
20204,dbscan,13,0.4411574452742846
20205,human,2,0.1782984507605847
20205,gmm,8,0.10645946299859359
20205,dbscan,2,0.31781281284144763
20206,human,2,0.4406422858232107
20206,gmm,1,
20206,dbscan,4,0.31217425023605666
20207,human,2,0.13421020436063436
20207,gmm,7,0.35998962890167857
20207,dbscan,2,0.14134003761741115
20208,human,2,0.38581572906174905
20208,gmm,8,0.47711887022021243
20208,dbscan,3,0.2151765223733977
20209,human,2,0.19271800152918447
20209,gmm,8,0.391142968296422
20209,dbscan,3,0.11787876231126716
20210,human,2,0.26482253519289645
20210,gmm,1,
20210,dbscan,10,0.5050324528639097
20211,human,2,0.4299252167897289
20211,gmm,8,0.33216596406146603
20211,dbscan,2,0.1676087672262985
20212,human,2,0.19308430355801237
20212,gmm,8,0.36641621587983275
20212,dbscan,4,0.3793660171080533
20213,human,2,0.38443307294597406
20213,gmm,1,
20213,dbscan,9,0.4302236704918843
20214,human,4,0.6976565449294931
20214,gmm,8,0.27378580651216583
20214,dbscan,4,0.6976565449294931
20215,human,5,0.13245168771022425
20215,gmm,7,0.35998962890167857
20215,dbscan,2,0.14134003761741115
20216,human,5,0.037358488407132844
20216,gmm,8,0.4854280401923078
20216,dbscan,5,0.41192148521366845
20217,human,4,0.03617750666074066
20217,gmm,8,0.2541787464769895
20217,dbscan,3,0.5983035144857154
20218,human,4,0.3128259366756297
20218,gmm,8,0.3224844024675161
20218,dbscan,3,0.6443316798728668
20219,human,5,0.13105164760584836
20219,gmm,8,0.41181654415281255
20219,dbscan,1,
20220,human,4,0.2228456451343312
20220,gmm,8,0.2268396540761116
20220,dbscan,1,
20221,human,5,0.35022066878654606
20221,gmm,8,0.3892827778810225
20221,dbscan,6,0.3749837386128673
20222,human,4,0.3696579183352616
20222,gmm,8,0.2800594536364459
20222,dbscan,2,0.028907271545995452
20223,human,4,0.2876848377854163
20223,gmm,8,0.3674288906039226
20223,dbscan,5,0.48712800898114705
20224,human,5,0.35381899396540295
20224,gmm,8,0.315785373329594
20224,dbscan,4,0.5925424728757434
20225,human,4,0.6376286111759258
20225,gmm,8,0.4629110079924554
20225,dbscan,4,0.6376286111759258
20226,human,5,0.23711580586900977
20226,gmm,8,0.4497582449614434
20226,dbscan,6,0.40489335189054154
20227,human,4,0.42254069416954226
20227,gmm,8,0.33779716799515996
20227,dbscan,5,0.4706866209886451
20228,human,5,0.3855409628653232
20228,gmm,2,0.45687190864576444
20228,dbscan,10,0.33775231955228074
20229,human,5,0.27959781552409346
20229,gmm,1,
20229,dbscan,4,0.31217425023605666
20230,human,5,0.35450764639840654
20230,gmm,1,
20230,dbscan,6,0.2007451274969363
20231,human,4,0.32539119622479334
20231,gmm,1,
20231,dbscan,1,
20232,human,5,0.364354418259075
20232,gmm,2,0.5084190736730574
20232,dbscan,10,0.3122080105465206
20233,human,5,0.2357445946394742
20233,gmm,1,
20233,dbscan,9,0.4302236704918843
20234,human,5,0.2917252954737732
20234,gmm,1,
20234,dbscan,5,0.3127332228622638
20235,human,4,0.20028866488588729
20235,gmm,1,
20235,dbscan,8,0.5301665326556435
20236,human,5,0.23171410420938712
20236,gmm,1,
20236,dbscan,3,0.28514417814493426
20237,human,5,0.26182074166824276
20237,gmm,1,
20237,dbscan,12,0.5132316011450816
20238,human,5,0.39837571115290293
20238,gmm,3,0.483838592824444
20238,dbscan,10,0.47255255287704134
20239,human,4,0.37439494506511795
20239,gmm,8,0.47711887022021243
20239,dbscan,3,0.2151765223733977
20240,human,5,0.29556171689521343
20240,gmm,1,
20240,dbscan,13,0.4411574452742846
20241,human,5,0.22618829853102185
20241,gmm,8,0.4252183365256392
20241,dbscan,7,0.28272031657392455
20242,human,3,0.13593775064144253
20242,gmm,8,0.25537479528681467
20242,dbscan,4,0.5168514391285018
20243,human,4,0.33891609863548894
20243,gmm,8,0.2800594536364459
20243,dbscan,2,0.028907271545995452
20244,human,4,0.21440833784863864
20244,gmm,8,0.47711887022021243
20244,dbscan,3,0.2151765223733977
20245,human,4,0.2971900514914349
20245,gmm,8,0.4497582449614434
20245,dbscan,6,0.40489335189054154
20246,human,4,0.2654039999289406
20246,gmm,1,
20246,dbscan,13,0.4411574452742846
20247,human,4,0.22025057913853346
20247,gmm,8,0.3892827778810225
20247,dbscan,6,0.3749837386128673
20248,human,3,0.15124112277444454
20248,gmm,8,0.2268396540761116
20248,dbscan,1,
20249,human,5,0.3002642720094503
20249,gmm,7,0.41383916988116054
20249,dbscan,7,0.2968799907871945
20250,human,5,0.300785125361057
20250,gmm,8,0.33216596406146603
20250,dbscan,2,0.1676087672262985
20251,human,5,0.2400070476760332
20251,gmm,2,0.5084190736730574
20251,dbscan,10,0.3122080105465206
20252,human,5,0.22533010987709448
20252,gmm,1,
20252,dbscan,7,0.15553712996968883
20253,human,3,0.2767809452654833
20253,gmm,8,0.33779716799515996
20253,dbscan,5,0.4706866209886451
20254,human,3,0.41570638249931124
20254,gmm,7,0.42048053002816743
20254,dbscan,2,0.3468107680518694
20255,human,4,0.41301410478145206
20255,gmm,8,0.311294944133682
20255,dbscan,4,0.3332529741431673
20256,human,3,0.20423935181795624
20256,gmm,8,0.21240622087334698
20256,dbscan,1,
20257,human,4,0.2749843539439878
20257,gmm,1,
20257,dbscan,12,0.5132316011450816
20258,human,5,0.2415182209993686
20258,gmm,1,
20258,dbscan,9,0.4302236704918843
20259,human,4,0.23237909044519695
20259,gmm,1,
20259,dbscan,2,0.12888205544791959
20260,human,3,0.35800065295566197
20260,gmm,8,0.36641621587983275
20260,dbscan,4,0.3793660171080533
20261,human,5,0.2454457527401461
20261,gmm,1,
20261,dbscan,7,0.25614991394562686
20262,human,4,0.3035296389308944
20262,gmm,8,0.42427543967368275
20262,dbscan,5,0.3237586808878782
20263,human,4,0.6976565449294931
20263,gmm,8,0.27378580651216583
20263,dbscan,4,0.6976565449294931
20264,human,4,0.26514967068950146
20264,gmm,8,0.4252183365256392
20264,dbscan,7,0.28272031657392455
20265,human,4,0.27458641152491087
20265,gmm,1,
20265,dbscan,4,0.2494233727840936
20266,human,5,0.30224750251741
20266,gmm,1,
20266,dbscan,6,0.2007451274969363
20267,human,4,0.28537339415140467
20267,gmm,1,
20267,dbscan,8,0.5301665326556435
20268,human,4,0.30578211387886434
20268,gmm,8,0.391142968296422
20268,dbscan,3,0.11787876231126716
20269,human,4,0.06406996695065852
20269,gmm,8,0.1764587343188977
20269,dbscan,1,
20270,human,4,0.18119061887178298
20270,gmm,8,0.46909417482119736
20270,dbscan,5,0.35964300447429615
20271,human,4,0.6376286111759258
20271,gmm,8,0.4629110079924554
20271,dbscan,4,0.6376286111759258
20272,human,5,0.39317962650847144
20272,gmm,8,0.27378580651216583
20272,dbscan,4,0.6976565449294931
20273,human,4,0.3511962008063743
20273,gmm,8,0.391142968296422
20273,dbscan,3,0.11787876231126716
20274,human,4,0.5438151247175966
20274,gmm,8,0.3224844024675161
20274,dbscan,3,0.6443316798728668
20275,human,3,0.3501623105335049
20275,gmm,8,0.4854280401923078
20275,dbscan,5,0.41192148521366845
20276,human,4,0.33727505297701404
20276,gmm,8,0.41181654415281255
20276,dbscan,1,
20277,human,3,0.4223795231533976
20277,gmm,8,0.36641621587983275
20277,dbscan,4,0.3793660171080533
20278,human,2,0.06488858455565082
20278,gmm,8,0.25537479528681467
20278,dbscan,4,0.5168514391285018
20279,human,4,0.3042373098910186
20279,gmm,7,0.35998962890167857
20279,dbscan,2,0.14134003761741115
20280,human,3,0.5983035144857154
20280,gmm,8,0.2541787464769895
20280,dbscan,3,0.5983035144857154
20281,human,3,0.5934788336231392
20281,gmm,8,0.33779716799515996
20281,dbscan,5,0.4706866209886451
20282,human,4,0.2897143754654051
20282,gmm,8,0.3892827778810225
20282,dbscan,6,0.3749837386128673
20283,human,2,0.41819976739248493
20283,gmm,8,0.1764587343188977
20283,dbscan,1,
20284,human,4,0.30796990942663416
20284,gmm,1,
20284,dbscan,2,0.12888205544791959
20285,human,4,0.4089729555536393
20285,gmm,7,0.41383916988116054
20285,dbscan,7,0.2968799907871945
20286,human,4,0.4225609165441643
20286,gmm,2,0.4672775860865151
20286,dbscan,10,0.3827624031689932
20287,human,4,0.2981464903109565
20287,gmm,1,
20287,dbscan,7,0.15553712996968883
20288,human,3,0.31489315062586465
20288,gmm,1,
20288,dbscan,1,
20289,human,4,0.29972319147850046
20289,gmm,1,
20289,dbscan,6,0.2007451274969363
20290,human,3,0.27213678839753686
20290,gmm,1,
20290,dbscan,7,0.25614991394562686
20291,human,4,0.3633459834524212
20291,gmm,1,
20291,dbscan,12,0.5132316011450816
20292,human,4,0.410031259789942
20292,gmm,8,0.311294944133682
20292,dbscan,4,0.3332529741431673
20293,human,3,0.2920658381031973
20293,gmm,8,0.4252183365256392
20293,dbscan,7,0.28272031657392455
20294,human,3,0.4343158725737759
20294,gmm,1,
20294,dbscan,8,0.41936541024204904
20295,human,4,0.36805338007444965
20295,gmm,1,
20295,dbscan,3,0.28514417814493426
20296,human,4,0.42138529053251306
20296,gmm,3,0.483838592824444
20296,dbscan,10,0.47255255287704134
20297,human,3,0.45652123392956395
20297,gmm,1,
20297,dbscan,5,0.19469245700237778
20298,human,4,0.30981806717120575
20298,gmm,1,
20298,dbscan,1,
20299,human,3,0.3534351929475171
20299,gmm,8,0.47409783625815766
20299,dbscan,5,0.4153336740669677
20300,human,3,0.35890639443315153
20300,gmm,7,0.42048053002816743
20300,dbscan,2,0.3468107680518694
20301,human,3,0.32954055496154916
20301,gmm,8,0.36901405786813773
20301,dbscan,5,0.3761462634265349
20302,human,4,0.4019298191649915
20302,gmm,8,0.2268396540761116
20302,dbscan,1,
20303,human,4,0.2534431117249719
20303,gmm,1,
20303,dbscan,5,0.25001774478351807
