j,base,sid,rt,n,ari_H,ari_H0,ari_H1,ari_H2,ari_Rgmm,ari_Rdbscan,ari_Rshuffle,ari_gmm_ref,ari_dbscan_ref,single_within,consensus,sil_human,sil_gmm,sil_dbscan,k_human,k_gmm,k_dbscan
21712,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_沈海晓_18626166930_66.2min_1783332083915.json,voronoi,10,0.5372870024032814,0.6666666666666666,0.5116279069767442,0.4335664335664336,0.4545454545454546,0.12903225806451613,0.062499999999999986,0.5423728813559322,1.0,0.32268573351247276,0.12903225806451613,0.49997227771956404,0.36641621587983275,0.9210809893518893,6.0,8.0,3.0
21717,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_沈海晓_18626166930_66.2min_1783332083915.json,voronoi,35,0.39543463343634944,0.39824823478107574,0.4054601221663235,0.382595543361649,0.0,0.3105886865425953,0.09062180393238416,0.0,0.2332613390928726,0.2785442071701486,0.2491092781492508,0.30797958189409175,nan,0.37352842568677297,8.0,1.0,3.0
21733,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,10,0.6202129350071508,0.48275862068965525,1.0,0.3778801843317972,0.14096916299559473,0.39893143365983974,0.1649484536082474,0.18674698795180722,0.4444444444444445,0.33717594836770537,0.39893143365983974,0.4223795231533976,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
21735,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,15,0.0035254098573009765,0.0392156862745098,-0.018276762402088777,-0.010362694300518097,0.09395973154362415,0.015151515151515098,0.732824427480916,0.05874499332443258,0.0049140049140048965,0.14910294842199803,-0.046511627906976716,0.23144821666261997,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
21737,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,20,0.32692885900158214,0.3999097608662957,0.3265064986215045,0.2543703175169461,0.17166212534059946,0.0939892081817041,0.13082343043432537,0.2976588628762542,0.0,0.2964990177030366,0.31057653541190705,0.2507088020363254,0.41181654415281255,nan,4.0,8.0,1.0
21750,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,35,0.3239068770333963,0.3097659630623055,0.3434792945580014,0.3184753734798821,0.0,0.21718521900550894,0.37854471535584727,0.0,0.6610169491525424,0.34711512440284653,0.388137057299165,0.32907037770510306,nan,0.37352842568677297,3.0,1.0,3.0
21753,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,25,0.26847529800845,0.24889310562934852,0.26627465265129835,0.2902581357447032,0.27235534774985387,0.6652133291809406,0.18624461979913914,0.2706789208419804,0.35135135135135137,0.27116155971055217,0.10577057426295935,0.2970333477427757,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
21759,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,15,0.3789390864046336,0.3771732460625895,0.4785143597495142,0.2811296534017972,-0.028818443804034585,-0.008896797153024879,0.020887728459530023,0.21052631578947364,0.052916416115454036,0.276106060395447,0.4038929440389294,0.2586619422438139,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
21762,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,20,0.5114243775618473,0.47450302506482284,0.5343873517786562,0.5253827558420628,0.3254437869822485,0.27356624917600525,0.13488901536710302,0.3191489361702128,0.0,0.36677333964518477,0.4464675892206846,0.30955586264515167,0.41181654415281255,nan,5.0,8.0,1.0
21770,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,35,0.19888807111129883,0.194445460865747,0.2227987144358646,0.17942003803228493,0.0,0.21978765703650438,-0.020053687036159777,0.0,0.23076923076923073,0.23411931550301995,0.2705210856978606,0.21953259427828486,nan,0.37352842568677297,3.0,1.0,3.0
21771,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,25,0.48937362281379343,0.5338567222767419,0.5208922400251335,0.413371906139505,0.3297101449275362,0.2929774388306324,0.07108239095315026,0.2357274401473297,0.35135135135135137,0.33978714901160956,0.2768885144622297,0.38376706610772693,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
21775,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,10,0.34200787518133646,0.3209876543209877,0.1366906474820144,0.5683453237410072,0.1791044776119403,0.3342036553524804,-0.03124999999999997,0.22680412371134023,0.4444444444444445,0.32846598061674,0.3342036553524804,0.32781013533944986,0.36641621587983275,0.9210809893518893,4.0,8.0,3.0
21781,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_涂荧敏_13828793872_49.3min_1783330771442.json,voronoi,30,0.5831843524288643,0.5172700790678318,0.5417341977309562,0.690548780487805,0.23174052983411733,0.4100518548065417,0.30328997704667177,0.0,0.16035634743875274,0.42915808172309167,0.5364688590850635,0.3276949181816155,nan,0.12888205544791959,4.0,1.0,2.0
21785,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,15,0.6090819096807679,0.6005579507988841,0.6261298274445357,0.6005579507988841,0.5686900958466454,0.4449783757808746,0.05837273764878524,0.5057766367137355,0.6005579507988841,0.4796786039930255,0.6005579507988841,0.5073992493073102,0.3224844024675161,0.6443316798728668,5.0,8.0,3.0
21786,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,20,0.41867328722291264,0.7416137805983681,0.22674418604651164,0.2876618950238582,0.42875816993464055,0.24209078404401652,0.1701149425287356,0.46511627906976744,0.0,0.2845309124494142,0.2468212415856395,0.1701475134665116,0.41181654415281255,nan,6.0,8.0,1.0
21794,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,10,0.5694444444444445,0.5333333333333333,0.4,0.775,0.34545454545454546,0.2723404255319149,0.05714285714285716,0.1,0.4444444444444444,0.3453732041552951,0.2723404255319149,0.23833786333626886,0.36641621587983275,0.9210809893518893,4.0,8.0,3.0
21804,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,30,0.5348751694718175,0.5361923942660822,0.5550486272344984,0.5133844869148718,0.5787900475729382,0.1035764497428885,0.12603426299984877,0.0,0.07195438956726886,0.3746942924069947,0.3869752567820266,0.3912473195152341,nan,0.12888205544791959,7.0,1.0,2.0
21811,e8770f4c-e648-4512-9529-b68de18f7703,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,30,0.5801912312973573,0.5469305232201936,0.6695297601513203,0.5241134105205579,0.0,0.2917187322503692,0.02475607060532379,0.292972239863083,0.38033033976009545,0.4409839666187191,0.5099169439568213,0.414601096436259,0.467277586086515,0.6895941852145598,5.0,2.0,9.0
21812,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,20,0.33583977121779746,0.3366672957161728,0.36950672645739907,0.3013452914798206,0.32239657631954355,0.18662365057699465,0.2119815668202765,0.3216080402010051,0.0,0.28294038496464063,0.2883351169545941,0.21569075839922308,0.41181654415281255,nan,6.0,8.0,1.0
21822,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,15,0.33654913224720456,0.28343949044585987,0.36310395314787697,0.36310395314787697,0.2160278745644599,0.17177914110429449,0.08560311284046694,0.5879120879120879,0.0963855421686747,0.2825805690900701,0.3192488262910798,0.36567940510378516,0.42048053002816743,0.3468107680518694,6.0,7.0,2.0
21824,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,35,0.3517686504534346,0.3886503148299391,0.3789781671343508,0.2876774693960139,0.0,0.3868565272378098,0.16633114843863236,0.0,0.1887592788971368,0.27268734930768673,0.32858106155476346,0.3208064690537075,nan,0.37352842568677297,8.0,1.0,3.0
21827,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王传斌_15275452778_47.4min_1783325279497.json,voronoi,10,0.626867725377899,0.782608695652174,0.4504748982360922,0.6475195822454308,0.2953020134228188,0.2131557035803497,-0.02272727272727272,0.354066985645933,1.0,0.37487460355687746,0.2131557035803497,0.5717892355785582,0.36641621587983275,0.9210809893518893,4.0,8.0,3.0
21846,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王嘉明_18233852192_14.8min_1783335518077.json,voronoi,20,0.6638706523483235,0.6094861660079052,0.7379310344827587,0.644194756554307,0.3194029850746269,0.5629392971246006,0.0013363028953229778,0.41818181818181815,0.0,0.3220888331853047,0.31626297577854673,0.30587139528260276,0.41181654415281255,nan,4.0,8.0,1.0
21847,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_王嘉明_18233852192_14.8min_1783335518077.json,voronoi,15,0.8060354179197825,0.6856287425149701,0.904891304347826,0.8275862068965517,0.27631578947368424,0.13385826771653545,-0.043046357615894024,0.4262295081967213,0.904891304347826,0.697573132188272,0.904891304347826,0.5505846140513749,0.3224844024675161,0.6443316798728668,4.0,8.0,3.0
21852,e8770f4c-e648-4512-9529-b68de18f7703,exp4/clustering_dataexp4_王嘉明_18233852192_14.8min_1783335518077.json,voronoi,30,0.7947312188968003,0.8173829962796219,0.7494276641311572,0.8173829962796219,0.4659524730495619,0.5535964175762664,0.08378617464931123,0.34603324599458785,0.35651279831159693,0.48649856954363774,0.6738757512992871,0.41702708888798307,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
21882,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王嘉明_18233852192_14.8min_1783335518077.json,voronoi,20,0.9592515146640931,0.8777545439922793,1.0,1.0,0.2248228473266051,0.4362714797873656,0.0733809685834184,0.40074906367041196,0.0,0.37255104994520266,0.36250524255557104,0.315788305154509,0.41181654415281255,nan,4.0,8.0,1.0
21885,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_王嘉明_18233852192_14.8min_1783335518077.json,voronoi,35,0.7812763418759219,0.7812277531350966,0.7091611479028698,0.8534401245897992,0.0,0.5319539462706491,-0.007046616075576938,0.0,0.2343268242548818,0.3486110355863231,0.37319653735171526,0.2746096710460682,nan,0.37352842568677297,5.0,1.0,3.0
21893,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_王嘉明_18233852192_14.8min_1783335518077.json,voronoi,30,0.5504843402998039,0.5914920456934614,0.4854582037680629,0.5745027714378872,0.3739005277466816,0.0,0.11966166779098128,0.0,0.15196378318854764,0.3850745935542805,0.4843171153371203,0.2859832428873675,nan,0.12888205544791959,4.0,1.0,2.0
21895,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,15,0.18085558922034448,0.13870246085011181,0.07823810257200058,0.325626204238921,-0.01416613007083065,0.7344013490725126,-0.12011062821019346,0.0963855421686747,1.0,0.19076316524730652,0.325626204238921,0.3468107680518694,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
21897,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,10,0.5548187939492287,0.4047619047619047,0.6298472385428907,0.6298472385428907,0.2990654205607477,0.3661971830985915,-0.09756097560975607,0.06099518459069021,0.24242424242424246,0.31856271376374806,0.3661971830985915,0.33311272063758696,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
21902,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,15,1.0,1.0,1.0,1.0,0.2913385826771654,0.0,0.07111262334127254,0.3657331136738057,1.0,0.7527896219681265,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
21912,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,25,0.5020880796328818,0.7350674373795761,0.22988734921742598,0.5413094523016436,0.27114577084583086,0.12924164863581192,-0.04666666666666667,0.3965254495580615,0.6591560053465725,0.49455686399161775,0.6072380418010942,0.40006849834112707,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
21918,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,35,0.3910710930084263,0.40438619951858784,0.4067173970086591,0.362109682498032,0.0,0.29667003027245203,-0.005502063273727676,0.0,0.32682425488180883,0.386476108165685,0.48953594176524107,0.3000330893530589,nan,0.37352842568677297,4.0,1.0,3.0
21938,e8770f4c-e648-4512-9529-b68de18f7703,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,30,0.739002287145193,0.7153577345566431,0.7494276641311572,0.7522214627477786,0.4659524730495619,0.6067703765667795,0.06796644316764558,0.34603324599458785,0.35651279831159693,0.481686460570516,0.6738757512992871,0.41702708888798307,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
21941,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王月_18825294673_78.9min_1783327046268.json,voronoi,20,0.4627434070155238,0.5438497387374664,0.4374053160721664,0.4069751662369385,0.17680386602232961,0.41029007998090006,0.0725766689675574,0.3655589123867069,0.0,0.4834853726958973,0.6727063927523288,0.36536115449457673,0.41181654415281255,nan,3.0,8.0,1.0
21952,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,10,0.38844633652363497,0.4444444444444444,0.5871559633027523,0.13373860182370823,0.05660377358490567,0.3023255813953488,0.05970149253731338,0.10094637223974763,0.4444444444444445,0.38822413231660086,0.3023255813953488,0.3924478797701613,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
21961,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,20,0.23652939865988035,0.2643051771117166,0.2452830188679245,0.2,0.14285714285714285,0.3227990970654628,0.08737864077669903,0.25696594427244585,0.0,0.4576502972580521,0.5965770171149144,0.3385768909216031,0.41181654415281255,nan,3.0,8.0,1.0
21963,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,15,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.140625,0.4420010995052226,-0.05150214592274687,0.18060200668896323,0.6145374449339207,0.5331806199125011,0.6145374449339207,0.4994931121380126,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
21967,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,25,0.15022009263022695,0.11455009572431397,0.17677642980935876,0.15933375235700817,0.22915206727400142,0.27547284929835264,0.0720817643894567,0.372791519434629,0.1669814884775217,0.2150388323716814,0.07174762702400894,0.2868906637799398,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
21973,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,30,0.7437111084239302,0.8342389386775809,0.7742541761925466,0.6226402104016634,0.5462250619376711,-0.02507700845283383,0.26231403684575655,0.0,0.05524968143678021,0.4400479529837317,0.41213273937634515,0.34902473890373537,nan,0.12888205544791959,4.0,1.0,2.0
21985,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,15,0.2797286606775057,0.2930953499295444,0.3037574992106094,0.24233313289236322,0.01943462897526502,0.46068747530620313,0.3354430379746836,0.0963855421686747,1.0,0.27195514932969433,0.325626204238921,0.3468107680518694,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
21994,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,10,0.21060843275314076,0.18803418803418806,0.22413793103448273,0.21965317919075145,0.03361344537815125,0.5921450151057401,-0.0714285714285715,-0.005586592178770948,0.0,0.3609455003064604,0.5921450151057401,0.3816642324179874,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
22001,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_王灿_19258208014_30.8min_1783325335244 (1).json,voronoi,25,0.47763652779812754,0.5772176132737715,0.4171392564587271,0.438552713661884,0.35178696566222845,0.6688231669747381,0.09162717219589257,0.3197879858657244,0.4690781796966161,0.34475853370915593,0.26716917922948075,0.32792553557349613,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
22007,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,20,0.3383889001735287,0.3157636274349321,0.3128390596745027,0.38656401341115115,0.31349628055260365,0.2871005304696598,0.08341373563722483,0.38223938223938225,0.0,0.3142776124288524,0.30235842395141926,0.21607182672466468,0.41181654415281255,nan,4.0,8.0,1.0
22019,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,15,0.30365886689026006,0.2416283650689429,0.2767689417658109,0.3925792938360263,0.11222136817832437,0.21887915357910395,0.08100223099365023,0.48630136986301364,0.2076081934390882,0.2751300757970373,0.3925792938360263,0.3789730068813582,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
22027,e8770f4c-e648-4512-9529-b68de18f7703,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,30,0.5133229446415771,0.5507621552400754,0.3979896569305849,0.591217021754071,0.4650708353688324,0.489126927792476,0.2741810117005731,0.2903752039151713,0.38282180745447325,0.4156703798068835,0.5444336491993994,0.3480334400181025,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
22031,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,30,0.4728381135114052,0.42672011421668227,0.5227485134567718,0.46904571286076147,0.44109122419099406,0.2167428110722924,0.07834076850185792,0.0,0.11570084689266928,0.31070565227563385,0.3809500441652762,0.2412957929107993,nan,0.12888205544791959,4.0,1.0,2.0
22042,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,15,0.578980316380853,0.3378378378378379,0.8202824133504493,0.5788206979542719,0.17452830188679244,0.5721271393643031,0.2684268426842684,0.450261780104712,0.1979835013748854,0.3635832442749718,0.5788206979542719,0.39151483808874005,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
22052,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,25,0.6794450157531347,0.7456140350877193,0.7232142857142857,0.5695067264573991,0.04371584699453552,0.0,0.19642857142857142,0.4594594594594595,0.5440189498618239,0.44522873660144224,0.6129032258064516,0.4076702470603347,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
22053,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,10,0.28844633627242316,0.39999999999999997,0.3181818181818181,0.14715719063545152,0.5116279069767442,0.028776978417266185,0.0277777777777778,0.22680412371134023,0.4444444444444445,0.22644933693452265,0.17754569190600522,0.2307948501737916,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
22060,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王紫晨_13763888829_40.9min_1783342962633 (1).json,voronoi,20,0.5461130620682028,0.6094285322735371,0.6074887023886378,0.42142195154243345,0.19046867602966705,0.3081169975331845,0.004975124378109406,0.22190201729106626,0.0,0.42432774694796677,0.5173377365680173,0.36352501628078376,0.41181654415281255,nan,3.0,8.0,1.0
22063,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,20,0.42852173796255727,0.46077874900669763,0.46077874900669763,0.36400771587427666,0.17059161401493395,0.3003013056578507,0.22122636353699862,0.15032679738562094,0.0,0.4466901776252412,0.5721202567278459,0.452884399486844,0.41181654415281255,nan,2.0,8.0,1.0
22065,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,15,0.3935262788009786,0.38369948012745264,0.33277591973244147,0.46410343654304187,0.0979955456570156,-0.12385321100917446,0.04021937842778793,0.12667946257197696,0.46410343654304187,0.2751239778855549,0.46410343654304187,0.18313694552537588,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
22067,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,10,0.341692789968652,0.3181818181818182,0.48275862068965514,0.22413793103448273,0.1176470588235294,-0.13293051359516617,-0.13293051359516617,0.0782122905027933,0.4444444444444445,0.07976902496989945,-0.13293051359516617,0.19308430355801237,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
22068,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,15,0.4354256277077741,0.419889502762431,0.38529088913282106,0.5010964912280702,0.0445682451253482,-0.05150214592274687,-0.01941747572815527,0.24124513618677043,-0.05150214592274687,0.22586470172985745,0.5010964912280702,0.28711512943296813,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
22083,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,35,0.48635705389990386,0.49870252418023114,0.5053475935828877,0.4550210439365928,0.0,0.16033688850407338,0.07184681120430451,0.0,0.0498154981549816,0.18810594832754285,0.01798036355033322,0.2495239864672197,nan,0.37352842568677297,2.0,1.0,3.0
22086,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,30,0.41985891382744694,0.3786448432516029,0.4169963652738911,0.4639355329568469,0.19249697806941807,0.24226428639295627,-0.029672837940654277,0.0,0.05677114133648736,0.4328271754525475,0.7215940606732943,0.4292528343764447,nan,0.12888205544791959,2.0,1.0,2.0
22093,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,15,0.5884995769758147,0.5364238410596026,0.6145374449339207,0.6145374449339207,0.3,0.1557017543859649,-0.06521739130434787,0.18060200668896323,0.6145374449339207,0.6237142349402806,0.6145374449339207,0.4994931121380126,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
22097,e8770f4c-e648-4512-9529-b68de18f7703,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,30,0.3597926995899025,0.41403821444854316,0.33266994216058215,0.33266994216058215,0.0,0.0470676597609063,0.04020142943107795,-0.014906622467616142,0.14119772040733705,0.14267210275707068,0.2825229137524271,0.22858172993063533,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
22113,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,35,0.39486182443410206,0.3721563510523629,0.4062145611249717,0.4062145611249717,0.0,0.1468446258040749,0.11693276366089496,0.0,0.014801110083256193,0.15737173671993201,-0.007132950267485658,0.235272041579096,nan,0.37352842568677297,2.0,1.0,3.0
22115,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_王铭钰_17673639779_30.7min_1783327438718.json,voronoi,30,0.34319911944593867,0.36301001864669263,0.3080180778104359,0.35856926188068755,0.09835548120324483,0.1939355653821857,0.0063451776649746236,0.0,-0.03897965032960728,0.3961313113843351,0.5228452094671561,0.39673265823007575,nan,0.12888205544791959,2.0,1.0,2.0
22125,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp4/clustering_dataexp4_白如鑫_15240242875_24.0min_1783332524500.json,voronoi,15,0.16693506691258733,0.04316546762589925,0.23306772908366538,0.22457200402819735,0.0025906735751295242,0.4994040524433849,-0.01941747572815527,0.14860681114551086,0.6830530401034929,0.2717985040332073,0.22457200402819735,0.3108513523997207,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
22127,f54baffc-bc26-4c4d-b940-824d08daf230,exp4/clustering_dataexp4_白如鑫_15240242875_24.0min_1783332524500.json,voronoi,15,0.5152269076937612,0.5516014234875445,0.4424778761061947,0.5516014234875445,0.15706806282722513,0.0,-0.06578947368421043,0.15706806282722513,0.5516014234875445,0.434632195988055,0.5516014234875445,0.5815925138281203,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
22131,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp4/clustering_dataexp4_白如鑫_15240242875_24.0min_1783332524500.json,voronoi,20,0.27821298696213825,0.1789331532748143,0.2364367046215673,0.41926910299003317,0.19698113207547172,0.6183810103469264,0.09620523784072688,0.23943661971830985,0.0,0.32460447146642585,0.3064820641913153,0.251953283401548,0.41181654415281255,nan,3.0,8.0,1.0
22133,e8770f4c-e648-4512-9529-b68de18f7703,exp4/clustering_dataexp4_白如鑫_15240242875_24.0min_1783332524500.json,voronoi,30,0.43179532749918265,0.36322826193032104,0.5490876846798467,0.3830700358873802,0.189275539817354,0.28564677527970417,0.3453998244367345,0.605755595125124,0.22370412797119832,0.48325302830418304,0.3610845592520924,0.39487507587068676,0.467277586086515,0.6895941852145598,3.0,2.0,9.0
22135,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp4/clustering_dataexp4_白如鑫_15240242875_24.0min_1783332524500.json,voronoi,25,0.43206097389973364,0.554367201426025,0.3676849831382662,0.3741307371349096,0.3835616438356164,0.16732167419925328,-0.031200423056583812,0.32252922422954305,0.8462946020128088,0.4349720088519107,0.8831775700934579,0.38795199429209476,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
22136,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp4/clustering_dataexp4_白如鑫_15240242875_24.0min_1783332524500.json,voronoi,30,0.43022178872418504,0.39522244691607683,0.37217534211940206,0.5232675771370764,0.23140026503439137,-0.008383347623130493,0.13124108416547794,0.0,-0.03897965032960728,0.410369189642475,0.6146057461080876,0.42099120189348543,nan,0.12888205544791959,2.0,1.0,2.0
